og_representation,mapping
खाबिया,khabiya
खांबीत,khambit
खांबे,khambe
खांब्रा,Khambra
खामकर,Khamkar
खामकर,khamkar
खार,khaar
खारकर,kharkar
खारपाटील,kharpatil
खारा,khara
खारीक,kharik
खालसा,khalsa
खालापुर,Khalapur
खालापुर,Khalapur
खालापुर,khalapur
खालिक,khaleef
खालिद,khaleed
खालिल,khaleel
खाली,Empty
खालीक,khaleef
खालीद,khaleed
खालील,khaleel
खिडकाळेश्वर,khidkaleshwar
खितानी,khitani
खिमजी,Khimaji
खिमजी,Khimji
खिमजी,Khimji
खिमजी,Khimji
खिमजी,Khimji
खिलनानी,khilnani
खिल्लेदार,khilledar
खिसमतराव,khismatrao
खुटले,missed
खुटारकर,khatarkar
खुबचंद,khoobchand
खुबचंदानी,khubchandani
खुराना,Khurana
खुराना,khurana
खुर्शिद,khurshid
खुर्शीद,Khurshid
खुशलानी,khushlani
खुशाल,Khushal
खुशाल,Khushal
खुशालचंद,khushalchand
खुशालानी,khusalani
खुशी,khushi
खेंगरे,khengre
खेटवाणी,Khetwani
खेडकर,khedkar
खेडेकर,Khedekar
खेडेकर,khedekar
खेतवाणी,Farming
खेतवानी,khetwani
खेतशी,with the farm
खेतान,Khaitan
खेतान,Khaitan
खेतानी,khetani
खेनी,kheni
खेमका,khemka
खेमचंद,khemchand
खेमचंद,khemchand
खेमराज,khemraj
खेमानी,khemani
खेमू,Khemu
खेर,Kher
खेर,kher
खेरटकर,khertakar
खेराज,kheraj
खेराडे,kherade
खेरानी,kherani
खेरोदिया,kherodiya
खैर,kher
खैरनार,khernagar
खैरारी,kherari
खैरे,Khaire
खैरे,khere
खोकर,khokar
खोखाणी,khokhani
खोजा,khoja
खोझेमानलवाला,Khozemanlawaala
खोडके,khodke
खोडीयार,khodiyar
खोत,Khot
खोत,Khot
खोत,Khot
खोना,khona
खोपकर,Khopkar
खोपकर,Khopkar
खोपकर,Khopkar
खोपकर,khopkar
खोपडे,khopde
खोपोली,khopali
खोबरागड़े,Khobragade
खोलकुटे,Kholkute
खोसला,Khosla
खोसला,khosla
ख्चाजा,khajacha
ख्याती,khyati
ख्वाजा,khwaja
गंगदेव,gangdev
गगन,gagan
गगनगिरी,gagangiri
गंगर,gangar
गगलानी,gaglani
गंगवानी,gangwani
गंगा,Ganga
गंगादास,gangadas
गंगाधर,Gangadhar
गंगाधर,Gangadhar
गंगाधर,Gangadhar
गंगाधरन,gangadharan
गंगाप्रसाद,gangaprasad
गंगाबाई,gangabai
गंगाराम,gangaram
गंगाराम,Gangaram
गंगाराम,Gangaram
गंगाराम,Gangaram
गंगाराम,Gangaram
गंगावणे,gangavane
गंगुबाई,gangubai
गंगुबाई,Gangubai
गंगुबाई,Gangubai
गंगूबाई,gangu bai
गगे,gage
गंगोत्रा,Gangotra
गंगोपाध्याय,Gangopadhyay
गजरा,Gajra
गजरा,gajra
गजराज,gajraj
गजरे,gajre
गजानन,Gajanan
गजानन,Gajanan
गजानन,Gajanan
गजानन,Gajanan
गजानन,Gajanann
गजानन,Gajanann
गजाला,gajala
गजेंद्र,gajendra
गजेरा,gajera
गजोरा,gajora
गज्जर,Gajjar
गज्जर,gajjar
गट्टानी,gatthani
गडकरी,Gadkari
गडकरी,gadkari
गडगे,gadge
गडदे,Gadde
गडा,Gada
गडा,Gada
गडा,Gada
गडा,Gadaa
गडिकार,Gadikar
गड्डा,pothole
गढीया,gadiya
गणपत,Ganpat
गणपत,Ganpat
गणपत,Ganpat
गणपत,Ganpat
गणपत,Ganpat
गणपत,Ganpat
गणपत,Ganpat
गणपतराज,ganpatraj
गणपतराव,ganpatrao
गणपतराव,ganpatrao
गणपतलाल,ganpatlal
गणपती,ganpati
गणराज,ganraj
गणा,gana
गणात्रा,Ganatra
गणात्रा,ganatra
गणी,gani
गणु,Multiplication
गणू,Count
गणेश,Ganesh
गणेश,Ganesh
गणेश,Ganesh
गणेश,Ganesh
गणेशकृपा,ganesh kripa
गणेशन,Ganesan
गणेशन,ganeshan
गणेशभाई,ganesh bhai
गणेशमल,ganeshmal
गणेशलाल,ganeshlal
"गणेशवाडे,",ganesh
गणेशश्रीरामढोबळे,ganesh shreeram dhoble
गणेशा,ganesha
गणेशाय,ganeshay
गदल्या,gadalya
गद्रे,Gadre
गंद्रे,gandre
गंधे,gandhe
गंधे,gandhe
गंध्रे,gandhre
गनाट्रा,Ganatra
गनी,guinea
गफार,Gafar
गफुर,Gafur
गफूर,gaffur
गफ्फार,gaffar
गंभीर,Gambhir
गंभीर,Gambhir
गमरे,gamre
गरपति,Garapati
गरवारे,Garware
गराच,Garach
गरुड,garood
"गरूड,",garud
गरोडिया,garodiya
गरोडीया,garodiya
गर्ग,Garg
गर्ग,Garg
गलानी,galani
गवई,gavai
गवते,grass
गवळी,gawli
गवळे,gavle
गवस,Gavas
गवांडे,Gawande
गवाणकर,gavankar
गँवारी,Gwari
गवाळे,Gavale
गवाळे,gwale
गव्हाणकर,Gavhankar
गव्हाणे,gavhane
गहलोत,Gehlot
गहलोत,gehlot
गांगजी,gangji
गांगण,gangan
गांगर,Gangar
गांगर,gangar
गांगल,gangal
गांगुर्डे,gangurde
गांगुली,Ganguly
गांगुली,ganguly
गाजरे,gajre
गांजावाला,ganjawala
गाडगिल,Gadgil
गाडगीळ,Gadgil
गाडगे,gadge
गाडा,gada
गाडे,gaade
गाडे,gade
गाडेकर,gadekar
गाडेकर,Gadekar
गाडेकर,gadekar
गाढवे,Gadve
गाढे,gade
गादरे,Gadre
गांधी,gandhi
गांधी,Gandhi
गांधी,Gandhi
गांधी,Gandhi
गांधी,Gandhi
गांधी,Ghandhi
गंाधी,gandhi
गांधीनगर,gandhinagar
गांधीयांचे,Of Gandhi
गाबा,gaba
गामी,Gami
गामी,Gami
गामी,Gami
गायकर,Gayekar
गायकर,Gaykar
गायकर,Gaykar
गायकवाड,Gaekwad
गायकवाड,Gaekwad
गायकवाड,Gaekwad
गायकवाड,Gaikwad
गायकवाड,Gaikwad
गायकवाड,Gaikwad
गायकवाड,Gaikwad
गायकवाड़,Gaikwad
गायतोंडे,Gaitonde
गायतोंडे,gaytonde
गायत्री,gayatri
गायत्री,Gayatri
गायत्री,Gayatri
गायत्री,Gayatri
गायत्री,gaytri
गारोडीया,garodiya
गार्डन,garden
गार्डन्स,gardens
गार्नेट,garnet
गार्सिया,Garcia
गाला,Gala
गाला,Gala
गाला,Gala
गाला,Gala
गाला,Gala
गाळवणकर,galvankar
गावकर,gavkar
गांवकर,Gaonkar
गावड,gawad
गावड,Gawad
गावड,Gawad
गावडे,Gawade
गावडे,Gawde
गावडे,Gawde
गावडे,Gawde
गावडे,Gawde
गावंडे,gavande
गावदेवी,gavdevi
गांवदेवी,gaondevi
गावस्कर,Gavaskar
गावित,Gavit
गिडवानी,gidwani
गिता,geeta
गिता,gita
गिता,Gita
गितांजली,geetanjali
गिताबाई,geeta bai
गिते,gite
गिरकर,girkar
गिरजाबाई,girjabai
गिरधर,Girdhar
गिरधर,girdhar
गिरधरलाल,girdharlal
गिरधारी,girdhari
गिरधारीलाल,girdharilal
गिरिश,girish
गिरिष,girish
गिरी,giri
गिरीजा,girija
गिरीधर,giridhar
गिरीराज,Giriraj
गिरीश,Girish
गिरीश,Girish
गिरीश,Girish
गिरीश,Girish
गिरीश,Girish
गिरीश,Girish
गिरीष,Girish
गिरीष,Girish
गिरीष,Girish
गिरोत्रा,Girotra
गिल,gil
गिल,Gill
गिल,Gill
गिलानी,Gilani
गिल्बर्ट,gillbert
गीता,Geeta
गीतांजली,geetanjali
गीतादेवी,geetadevi
गीध,gidh
गील,gil
गुंजन,gunjan
गुजर,Gujar
गुजर,gujar
गुजरात,gujrat
गुजराथी,gujrathi
गुजराल,Gujral
गुजराल,gujral
गुजरे,gujre
गुंजा,gunja
गुंजा,Gunja
गुंजाळ,gunjal
गुटका,gutka
गुट्टे,Gutte
गुड,good
गुंड,gund
गुडका,gudka
गुडखा,gudkha
गुडविल,goodwill
गुडेकर,gudekar
गुंडेचा,hooligan
गंुडेचा,gundecha
गुढका,gudka
गुणम,Gunnam
गुणवंत,gunwant
गुणवंत,gunwant
