og_representation,mapping
जव्हार,Javhar
जव्हार रुरल,Javhar Rural
जवळार्जुन,Javlarjun
जवळार्जुन2)जवळार्जुन,Javlarjun
जवळे,Javle
जावसई,Javsai
जावळी,Jawali
जायगाव,Jayagaon
जयतपाड,Jayatpad
जयतपाड2)जयतपाड,Jayatpad
जयतपाड2)जयतपाड3)जयतपाड,Jayatpad
जयतपाड2)जयतपाड3)जयतपाड4)जयतपाड5)जयतपाड6)जयतपाड7)जयतपाड8)जयतपाड9)जयतपाड10)जयतपाड,Jayatpad
जयेश्वर,Jayeshvar
जायशेत,Jayshet
जैदवाडी,Jedwadi
जैदवाडी2)जैदवाडी,Jedwadi
जैदवाडी2)जैदवाडी3)जैदवाडी,Jedwadi
जैदवाडी2)जैदवाडी3)जैदवाडी4)जैदवाडी5)जैदवाडी,Jedwadi
जैदवाडी2)जैदवाडी3)जैदवाडी4)जैदवाडी5)जैदवाडी6)जैदवाडी,Jedwadi
जैदवाडी2)जैदवाडी3)जैदवाडी4)जैदवाडी5)जैदवाडी6)जैदवाडी7)जैदवाडी8)जैदवाडी9)जैदवाडी10)जैदवाडी1जैदवाडी12)जैदवाडी13)जैदवाडी14)जैदवाडी15)जैदवाडी16)जैदवाडी17)जैदवाडी18)जैदवाडी19)जैदवाडी,Jedwadi
जैदवाडी2)राक्षेवाडी3)होलेवाडी,"Jedwadi , Rakshewadi , Holewadi"
जेजुरी नगरपालिका,Jejuri Municipality
जेजुरी नगरपालिका2)जेजुरी ग्रामीण3)जेजुरी नगरपालिका,Jejuri Municipality
जेजुरी नगरपालिका2)जेजुरी नगरपालिका,Jejuri Municipality
जेजुरी नगरपालिका2)जेजुरी नगरपालिका3)जेजुरी नगरपालिका,Jejuri Municipality
जेजुरी नगरपालिका2)जेजुरी नगरपालिका3)जेजुरी नगरपालिका4)जेजुरी नगरपालिका,Jejuri Municipality
जेजुरी नगरपालिका2)जेजुरी नगरपालिका3)जेजुरी नगरपालिका4)जेजुरी नगरपालिका5)जेजुरी नगरपालिका,Jejuri Municipality
जेजुरी नगरपालिका2)सासवड नगरपालिका,"Jejuri Municipality , Sasvad Municipality"
जेजुरी ग्रामीण,Jejuri Rural
जेजुरी ग्रामीण2)जेजुरी ग्रामीण,Jejuri Rural
जेजुरी ग्रामीण2)जेजुरी ग्रामीण3)जेजुरी ग्रामीण,Jejuri Rural
जेजुरी ग्रामीण2)जेजुरी ग्रामीण3)जेजुरी ग्रामीण4)जेजुरी ग्रामीण,Jejuri Rural
जेजुरी ग्रामीण2)जेजुरी नगरपालिका,"Jejuri Rural , Jejuri Municipality"
जेजुरी नगरपालिका2)जेजुरी ग्रामीण,"Jejuri Rural , Jejuri Municipality"
जेलूगडे,Jellugade
जैनकवाडी,Jenakwadi
जैनकवाडी2)जैनकवाडी,Jenakwadi
जैनकवाडी2)जैनकवाडी3)जैनकवाडी,Jenakwadi
जैनकवाडी2)जैनकवाडी3)जैनकवाडी4)जैनकवाडी,Jenakwadi
जैनकवाडी2)कटफळ,"Jenakwadi , Katfal"
जैनकवाडी2)म्हसोबाची वाडी,"Jenakwadi , Mhasobachi Wadi"
जैनकवाडी2)वंजारवाडी3)सावळ,"Jenakwadi , Vanjarwadi , Saval"
जेऊर,Jeur
जेऊर2)जेऊर,Jeur
जेऊर2)जेऊर3)जेऊर,Jeur
जेवूर,Jevur
झाडखेरे,Jhada Khaire
झाडखैरे,Jhada Khaire
झाडघर,Jhadaghar
झडपोली,Jhadpoli
झगडेवाडी,jhagadevadi
झगडेवाडी,Jhagdewadi
झगडेवाडी2)झगडेवाडी,Jhagdewadi
झगडेवाडी2)बीजवडी,"Jhagdewadi , Bijwadi"
झाई,Jhai
झांझरोळी,Jhanjharoli
झाप,Jhap
झारली,Jharali
झारगडवाडी,Jhargadwadi
झारगडवाडी2)झारगडवाडी,Jhargadwadi
झारगडवाडी2)झारगडवाडी3)झारगडवाडी,Jhargadwadi
झारगडवाडी2)झारगडवाडी3)झारगडवाडी4)झारगडवाडी,Jhargadwadi
झारगडवाडी2)डोर्लेवाडी,"Jhargadwadi , Dorlewadi"
झारगडवाडी2)पिंपळी,"Jhargadwadi , Pimpli"
झरी,Jhari
झे (वांद्री प्रकल्प),Jhe Vandri Prakalp
झेंडेवाडी,Jhendewadi
झेंडेवाडी2)झेंडेवाडी,Jhendewadi
झेंडेवाडी2)झेंडेवाडी3)झेंडेवाडी,Jhendewadi
झेंडेवाडी2)झेंडेवाडी3)झेंडेवाडी4)झेंडेवाडी5)झेंडेवाडी,Jhendewadi
झेंडेवाडी2)काळेवाडी3)दिवे,"Jhendewadi , Kolewadi , Dive"
झिडके,Jhidake
झिराड,Jhirad
झिराडपाडा,Jhiradapada
झोकसांगवी,Jhoksangvi
झोळांबे,Jholambe
झोळांबेवाडी,jholambevadi
झोळांम्बे वाडी,Jholambewadi
झोळीचा कोंड,Jholicha Khond
झोलीचा कोंड,Jholicha Kond
झोतीरपाडा,Jhotirapada
झुगरेवाडी,Jhugarewadi
जिनगाव,Jinagaon
जिरेगांव,Jiregaon
जिरेगांव2)जिरेगांव,Jiregaon
जिरेगांव2)पांढरेवाडी,"Jiregaon , Pandhrewadi"
जिर्णे,Jirne
जिता,Jita
जितगाव,jitagao
जिते,Jite
जीते,Jite
ज्ञानवाडी,jnanavadi
जोध,Jodh
जोध2)कुरवली,"Jodh , Kurvali"
जोधगांव,jodhaganva
जोगलवाडी,Jogalawadi
जोगळवाडी,Jogalawadi
जोगेळे,jogele
जोगेवाडी,Jogewadi
जोगवडी,Jogvadi
जोगवडी2)जोगवडी,Jogvadi
जोगवडी2)जोगवडी3)जोगवडी,Jogvadi
जोहे,Johe
झोंबडी,Johmbadi
जोंभिलघर,Jombhilaghar
जोणे,Jone
जोर,Jor
जोसरांजण,Josaranjan
जोसरांजन,Josaranjan
जोवन,Jovan
जोवन2)अजीवली,"Jovan , Ajivali"
जोवेली,Joveli
जू,Ju
जुचंद्र,Juchandra
जुहू,Juhu
जुहूगाव,Juhugaon
जुई,Jui
जुई अब्बास,Jui Abbas
जुई बुद्रुक,Jui Budruk
जुई बुद्रुक मोहल्ला,Jui Budruk Mohalla
जुई हब्बास,Jui habbas
जुई हब्बासखनी,Jui Habbasakhani
जुई कामोठे,Jui Kamothe
जुई खुर्द,Jui khurd
जुईबापुजी,Juibapuji
जुईगाव,Juigaon
जुईगवळी,juigavali
जुईकर मोहल्ला,juikara Mohalla
जुईमावली,Juimavali
जुईपुनाडे,juipunade
जुलसावानी,Julsavani
जुनादुर्खी,Junadurkhi
जुनांदुर्खी,junandurkhi
जुनवणी,junavani
जंक्शन,Junction
जंक्शन2)जंक्शन3)जंक्शन,Junction
जंक्शन2)लासूर्णे,"Junction , Lasurne"
जुने करंजे,June Karanje
जुनि जव्हार,Juni Javhar
जुनीजव्हार,Juni Javhar
जुन्नर,Junnar
जुन्नरपाडा,Junnarapada
ज्यूवेली,Jyuveli
क पाटगांव,K Patagao
कासु,kaasu
काचकोळी,Kachakoli
काचले,Kachale
काचळे,Kachale
काचळी,Kachali
कचरवाडि (बा),Kacharwadi
कचरवाडी(नि),Kacharwadi
कचरवाडी(नि)2)निमगाव केतकी,"Kacharwadi , Nimgaon Ketki"
कचरवाडी(नि)2)शेळगांव,"Kacharwadi , Shelgaon"
कचरवाडी (बा),Kacharwadi (B)
कचेरपाडा (घसाकोशी),Kacherapada Ghasakoshi
कचोरे,Kachore
कचरेवाडी,Kachrewadi
कडबनवाडी,Kadabanwadi
कडाची वाडी,Kadachi Wadi
कडाची वाडी2)कडाची वाडी,Kadachi Wadi
कडाची वाडी2)कडाची वाडी3)कडाची वाडी,Kadachi Wadi
कडाची वाडी2)कडाची वाडी3)कडाची वाडी4)कडाची वाडी,Kadachi Wadi
कडाची वाडी2)कडाची वाडी3)कडाची वाडी4)कडाची वाडी5)कडाची वाडी6)कडाची वाडी7)कडाची वाडी,Kadachi Wadi
कडाची वाडी2)नाणेकरवाडी,"Kadachi Wadi , Nadekarwadi"
कडूस,"Kadachi Wadi , Nadekarwadi"
कडाचीमेट,kadacimet
कडधे,Kadadhe
कडधे2)कडधे,Kadadhe
कडधे2)कडधे3)कडधे,Kadadhe
कडधे2)धालेवाडी3)येळसे4)काले,"Kadadhe , Dhalewadi , Yelse , Kale"
कडधे2)कान्हेवाडी बुद्रुक3)कमान,"Kadadhe , Kanhewadi Budruk"
कडाल,Kadal
कडलगे खुर्द,Kadalage Khurd
कदम,Kadam
कदमवाकवस्ती 2) सोरतापवाडी,"Kadamvakvasti , Sortapwadi"
कदमवस्ती,Kadamvasti
कदमवाकवस्ती2)ताथवडे3)कदमवाकवस्ती,"Kadamvasti , Tathwade , Kadamvavak"
कदमवाकवस्ती2)उरळी कांचन,"Kadamvasti , Urli Kanchan"
कदमवाकवस्ती2)येरवडा,"Kadamvasti , Yerwada"
कदमवाकवस्ती 2) कुंजीरवाडी,"Kadamwakavasti , Kujirwadi"
&nbsp &nbsp कदमवाकवस्ती,Kadamwakvasti
कदमवाकवस्ती,Kadamwakvasti
कदमवाकवस्ती 2) कदमवाकवस्ती,Kadamwakvasti
कडणे,Kadane
कडाने,Kadane
काडणे,Kadane
कडंवनवाडी,Kadanvanwadi
कडंवनवाडी2)कडंवनवाडी,Kadanvanwadi
कडंवनवाडी2)शेळगांव,"Kadanvanwadi , Shelgaon"
कडापे,Kadape
कडापूर,Kadapur
कडसुरे,Kadasure
कादव,Kadav
कडाव,Kadav
कादवड,kadavad
